brake,date,driver_number,drs,meeting_key,n_gear,rpm,session_key,speed,throttle
104,2024-08-31 15:07:36.009000+00:00,16,8,1244,0,0,9590,0,104
0,2024-09-01 12:08:56.653000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:08:56.893000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:08:57.133000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:08:57.413000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:08:57.653000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:08:57.853000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:08:58.053000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:08:58.293000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:08:58.653000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:08:58.813000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:08:59.133000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:08:59.572000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:08:59.972000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:00.252000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:00.532000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:00.732000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:01.012000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:01.332000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:01.492000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:01.732000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:02.092000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:02.332000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:02.612000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:02.812000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:03.253000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:03.493000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:03.853000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:04.173000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:04.493000+00:00,16,0,1244,0,0,9590,0,0
0,2024-09-01 12:09:04.653000+00:00,16,8,1244,0,700,9590,0,0
0,2024-09-01 12:09:04.813000+00:00,16,8,1244,0,1820,9590,0,0
0,2024-09-01 12:09:05.093000+00:00,16,8,1244,0,3780,9590,0,0
0,2024-09-01 12:09:05.253000+00:00,16,8,1244,0,3971,9590,0,0
0,2024-09-01 12:09:05.613000+00:00,16,8,1244,0,4192,9590,0,0
0,2024-09-01 12:09:05.813000+00:00,16,8,1244,0,3896,9590,0,0
0,2024-09-01 12:09:06.252000+00:00,16,8,1244,0,3958,9590,0,0
0,2024-09-01 12:09:06.652000+00:00,16,8,1244,0,3938,9590,0,0
0,2024-09-01 12:09:06.892000+00:00,16,8,1244,0,3937,9590,0,0
0,2024-09-01 12:09:07.172000+00:00,16,8,1244,0,4035,9590,0,0
0,2024-09-01 12:09:07.372000+00:00,16,8,1244,0,4060,9590,0,0
0,2024-09-01 12:09:07.652000+00:00,16,8,1244,0,3843,9590,0,0
0,2024-09-01 12:09:07.932000+00:00,16,8,1244,0,4024,9590,0,0
0,2024-09-01 12:09:08.292000+00:00,16,8,1244,0,3840,9590,0,0
0,2024-09-01 12:09:08.492000+00:00,16,8,1244,0,4040,9590,0,0
0,2024-09-01 12:09:08.732000+00:00,16,8,1244,0,4031,9590,0,0
0,2024-09-01 12:09:08.932000+00:00,16,8,1244,0,3993,9590,0,0
0,2024-09-01 12:09:09.132000+00:00,16,8,1244,0,4005,9590,0,0
0,2024-09-01 12:09:09.292000+00:00,16,8,1244,0,3951,9590,0,0
0,2024-09-01 12:09:09.572000+00:00,16,8,1244,0,3977,9590,0,0
0,2024-09-01 12:09:09.893000+00:00,16,8,1244,0,3985,9590,0,0
0,2024-09-01 12:09:10.053000+00:00,16,8,1244,0,3979,9590,0,0
0,2024-09-01 12:09:10.253000+00:00,16,8,1244,0,4005,9590,0,0
0,2024-09-01 12:09:10.533000+00:00,16,8,1244,0,4056,9590,0,0
0,2024-09-01 12:09:10.813000+00:00,16,8,1244,0,3906,9590,0,0
0,2024-09-01 12:09:11.213000+00:00,16,8,1244,0,3979,9590,0,0
0,2024-09-01 12:09:11.493000+00:00,16,8,1244,0,3999,9590,0,0
0,2024-09-01 12:09:11.773000+00:00,16,8,1244,0,3975,9590,0,0
0,2024-09-01 12:09:12.013000+00:00,16,8,1244,0,4091,9590,0,0
0,2024-09-01 12:09:12.213000+00:00,16,8,1244,0,3894,9590,0,0
0,2024-09-01 12:09:12.413000+00:00,16,8,1244,0,4009,9590,0,0
0,2024-09-01 12:09:12.613000+00:00,16,8,1244,0,4004,9590,0,0
0,2024-09-01 12:09:12.812000+00:00,16,8,1244,0,3974,9590,0,0
0,2024-09-01 12:09:13.172000+00:00,16,8,1244,0,3968,9590,0,0
0,2024-09-01 12:09:13.372000+00:00,16,8,1244,0,3980,9590,0,0
0,2024-09-01 12:09:13.652000+00:00,16,8,1244,0,4025,9590,0,0
0,2024-09-01 12:09:13.892000+00:00,16,8,1244,0,3959,9590,0,0
0,2024-09-01 12:09:14.092000+00:00,16,8,1244,0,4069,9590,0,0
0,2024-09-01 12:09:14.252000+00:00,16,8,1244,0,3968,9590,0,0
0,2024-09-01 12:09:14.492000+00:00,16,8,1244,0,4054,9590,0,0
0,2024-09-01 12:09:14.692000+00:00,16,8,1244,0,3910,9590,0,0
0,2024-09-01 12:09:15.132000+00:00,16,8,1244,0,4003,9590,0,0
0,2024-09-01 12:09:15.492000+00:00,16,8,1244,0,3862,9590,0,0
0,2024-09-01 12:09:15.652000+00:00,16,8,1244,0,4008,9590,0,0
0,2024-09-01 12:09:15.932000+00:00,16,8,1244,0,3928,9590,0,0
0,2024-09-01 12:09:16.172000+00:00,16,8,1244,0,4033,9590,0,0
0,2024-09-01 12:09:16.533000+00:00,16,8,1244,0,3982,9590,0,0
0,2024-09-01 12:09:17.013000+00:00,16,8,1244,0,3957,9590,0,0
0,2024-09-01 12:09:17.333000+00:00,16,8,1244,0,3983,9590,0,0
0,2024-09-01 12:09:17.533000+00:00,16,8,1244,0,4057,9590,0,0
0,2024-09-01 12:09:17.733000+00:00,16,8,1244,0,4030,9590,0,0
0,2024-09-01 12:09:18.053000+00:00,16,8,1244,0,3860,9590,0,0
0,2024-09-01 12:09:18.493000+00:00,16,8,1244,0,4029,9590,0,0
0,2024-09-01 12:09:18.693000+00:00,16,8,1244,0,3954,9590,0,0
0,2024-09-01 12:09:18.893000+00:00,16,8,1244,0,3948,9590,0,0
0,2024-09-01 12:09:19.213000+00:00,16,8,1244,0,4059,9590,0,0
0,2024-09-01 12:09:19.453000+00:00,16,8,1244,0,3956,9590,0,0
0,2024-09-01 12:09:19.692000+00:00,16,8,1244,0,3938,9590,0,0
0,2024-09-01 12:09:19.852000+00:00,16,8,1244,0,3975,9590,0,0
0,2024-09-01 12:09:20.132000+00:00,16,8,1244,0,4076,9590,0,0
0,2024-09-01 12:09:20.572000+00:00,16,8,1244,0,3973,9590,0,0
0,2024-09-01 12:09:21.012000+00:00,16,8,1244,0,4006,9590,0,0
0,2024-09-01 12:09:21.292000+00:00,16,8,1244,0,4002,9590,0,0
0,2024-09-01 12:09:21.532000+00:00,16,8,1244,0,3988,9590,0,0
0,2024-09-01 12:09:21.932000+00:00,16,8,1244,0,4038,9590,0,0
0,2024-09-01 12:09:22.172000+00:00,16,8,1244,0,3982,9590,0,0
0,2024-09-01 12:09:22.652000+00:00,16,8,1244,0,3967,9590,0,0
0,2024-09-01 12:09:22.973000+00:00,16,8,1244,0,4044,9590,0,0
0,2024-09-01 12:09:23.213000+00:00,16,8,1244,0,4008,9590,0,0
0,2024-09-01 12:09:23.373000+00:00,16,8,1244,0,3947,9590,0,0
0,2024-09-01 12:09:23.533000+00:00,16,8,1244,0,3932,9590,0,0
0,2024-09-01 12:09:23.813000+00:00,16,8,1244,0,3964,9590,0,0
0,2024-09-01 12:09:24.093000+00:00,16,8,1244,0,3945,9590,0,0
0,2024-09-01 12:09:24.333000+00:00,16,8,1244,0,4074,9590,0,0
0,2024-09-01 12:09:24.613000+00:00,16,8,1244,0,4009,9590,0,0
0,2024-09-01 12:09:24.813000+00:00,16,8,1244,0,4000,9590,0,0
0,2024-09-01 12:09:24.973000+00:00,16,8,1244,0,3980,9590,0,0
0,2024-09-01 12:09:25.333000+00:00,16,8,1244,0,4007,9590,0,0
0,2024-09-01 12:09:25.573000+00:00,16,8,1244,0,4012,9590,0,0
0,2024-09-01 12:09:25.813000+00:00,16,8,1244,0,4035,9590,0,0
0,2024-09-01 12:09:26.053000+00:00,16,8,1244,0,4022,9590,0,0
0,2024-09-01 12:09:26.292000+00:00,16,8,1244,0,4020,9590,0,0
0,2024-09-01 12:09:26.532000+00:00,16,8,1244,0,4055,9590,0,0
0,2024-09-01 12:09:26.732000+00:00,16,8,1244,0,3902,9590,0,0
0,2024-09-01 12:09:26.932000+00:00,16,8,1244,0,3985,9590,0,0
0,2024-09-01 12:09:27.132000+00:00,16,8,1244,0,3908,9590,0,0
0,2024-09-01 12:09:27.532000+00:00,16,8,1244,0,3884,9590,0,0
0,2024-09-01 12:09:27.852000+00:00,16,8,1244,0,3955,9590,0,0
0,2024-09-01 12:09:28.172000+00:00,16,1,1244,0,4033,9590,0,0
0,2024-09-01 12:09:28.532000+00:00,16,1,1244,0,3977,9590,0,0
0,2024-09-01 12:09:28.812000+00:00,16,1,1244,0,4007,9590,0,0
0,2024-09-01 12:09:29.012000+00:00,16,1,1244,0,4001,9590,0,0
0,2024-09-01 12:09:29.252000+00:00,16,1,1244,0,4034,9590,0,0
0,2024-09-01 12:09:30.533000+00:00,16,1,1244,0,4009,9590,0,0
0,2024-09-01 12:09:30.973000+00:00,16,1,1244,0,4051,9590,0,0
0,2024-09-01 12:09:31.373000+00:00,16,1,1244,0,3984,9590,0,0
0,2024-09-01 12:09:31.653000+00:00,16,1,1244,0,4009,9590,0,0
0,2024-09-01 12:09:31.853000+00:00,16,1,1244,0,4006,9590,0,0
0,2024-09-01 12:09:32.133000+00:00,16,1,1244,0,4048,9590,0,0
0,2024-09-01 12:09:32.333000+00:00,16,1,1244,0,4030,9590,0,0
0,2024-09-01 12:09:32.613000+00:00,16,1,1244,0,4021,9590,0,0
0,2024-09-01 12:09:32.813000+00:00,16,1,1244,0,3963,9590,0,0
0,2024-09-01 12:09:33.212000+00:00,16,1,1244,0,3995,9590,0,0
0,2024-09-01 12:09:33.452000+00:00,16,1,1244,0,4005,9590,0,0
0,2024-09-01 12:09:33.692000+00:00,16,1,1244,0,4006,9590,0,0
0,2024-09-01 12:09:34.012000+00:00,16,1,1244,0,4099,9590,0,0
0,2024-09-01 12:09:34.452000+00:00,16,1,1244,0,4004,9590,0,0
0,2024-09-01 12:09:34.812000+00:00,16,1,1244,0,3905,9590,0,0
0,2024-09-01 12:09:35.012000+00:00,16,1,1244,0,4038,9590,0,0
0,2024-09-01 12:09:35.212000+00:00,16,1,1244,0,4008,9590,0,0
0,2024-09-01 12:09:35.452000+00:00,16,1,1244,0,4101,9590,0,0
0,2024-09-01 12:09:35.612000+00:00,16,1,1244,0,3871,9590,0,0
0,2024-09-01 12:09:35.892000+00:00,16,1,1244,0,3932,9590,0,0
0,2024-09-01 12:09:36.253000+00:00,16,1,1244,0,4030,9590,0,0
0,2024-09-01 12:09:36.533000+00:00,16,1,1244,0,4077,9590,0,0
0,2024-09-01 12:09:36.893000+00:00,16,1,1244,0,4029,9590,0,0
0,2024-09-01 12:09:37.093000+00:00,16,1,1244,0,4062,9590,0,0
0,2024-09-01 12:09:37.453000+00:00,16,1,1244,0,3976,9590,0,0
0,2024-09-01 12:09:37.613000+00:00,16,1,1244,0,4104,9590,0,0
0,2024-09-01 12:09:37.853000+00:00,16,1,1244,0,3908,9590,0,0
0,2024-09-01 12:09:38.133000+00:00,16,1,1244,0,3982,9590,0,0
0,2024-09-01 12:09:38.413000+00:00,16,1,1244,0,4032,9590,0,0
0,2024-09-01 12:09:38.573000+00:00,16,1,1244,0,3916,9590,0,0
0,2024-09-01 12:09:38.813000+00:00,16,1,1244,0,3997,9590,0,0
0,2024-09-01 12:09:39.013000+00:00,16,1,1244,0,4043,9590,0,0
0,2024-09-01 12:09:39.333000+00:00,16,1,1244,0,4028,9590,0,0
0,2024-09-01 12:09:39.573000+00:00,16,1,1244,0,3966,9590,0,0
0,2024-09-01 12:09:39.852000+00:00,16,1,1244,0,3997,9590,0,0
0,2024-09-01 12:09:40.132000+00:00,16,1,1244,0,4004,9590,0,0
0,2024-09-01 12:09:40.292000+00:00,16,1,1244,0,4012,9590,0,0
0,2024-09-01 12:09:40.572000+00:00,16,1,1244,0,3960,9590,0,0
0,2024-09-01 12:09:40.772000+00:00,16,1,1244,0,3998,9590,0,0
0,2024-09-01 12:09:40.932000+00:00,16,1,1244,0,4088,9590,0,0
0,2024-09-01 12:09:41.252000+00:00,16,1,1244,0,3977,9590,0,0
0,2024-09-01 12:09:42.573000+00:00,16,1,1244,0,4020,9590,0,0
0,2024-09-01 12:09:42.973000+00:00,16,1,1244,0,3998,9590,0,0
0,2024-09-01 12:09:43.173000+00:00,16,1,1244,0,3996,9590,0,0
0,2024-09-01 12:09:43.573000+00:00,16,1,1244,0,3995,9590,0,0
0,2024-09-01 12:09:43.773000+00:00,16,1,1244,0,3931,9590,0,0
0,2024-09-01 12:09:44.133000+00:00,16,1,1244,0,4012,9590,0,0
0,2024-09-01 12:09:44.453000+00:00,16,1,1244,0,3973,9590,0,0
0,2024-09-01 12:09:44.773000+00:00,16,1,1244,0,4074,9590,0,0
0,2024-09-01 12:09:45.053000+00:00,16,1,1244,0,3935,9590,0,0
0,2024-09-01 12:09:45.413000+00:00,16,1,1244,0,4019,9590,0,0
0,2024-09-01 12:09:45.653000+00:00,16,1,1244,0,4020,9590,0,0
0,2024-09-01 12:09:45.853000+00:00,16,1,1244,0,4111,9590,0,0
0,2024-09-01 12:09:46.013000+00:00,16,1,1244,0,3984,9590,0,0
0,2024-09-01 12:09:46.173000+00:00,16,1,1244,0,3999,9590,0,0
0,2024-09-01 12:09:46.413000+00:00,16,1,1244,0,4033,9590,0,0
0,2024-09-01 12:09:46.732000+00:00,16,1,1244,0,4038,9590,0,0
0,2024-09-01 12:09:47.012000+00:00,16,1,1244,0,3885,9590,0,0
0,2024-09-01 12:09:47.172000+00:00,16,1,1244,0,4094,9590,0,0
0,2024-09-01 12:09:47.412000+00:00,16,1,1244,0,3957,9590,0,0
0,2024-09-01 12:09:47.652000+00:00,16,1,1244,0,4055,9590,0,0
0,2024-09-01 12:09:47.812000+00:00,16,1,1244,0,3999,9590,0,0
0,2024-09-01 12:09:48.092000+00:00,16,1,1244,0,4107,9590,0,0
0,2024-09-01 12:09:48.332000+00:00,16,1,1244,0,3944,9590,0,0
0,2024-09-01 12:09:48.612000+00:00,16,1,1244,0,3996,9590,0,0
0,2024-09-01 12:09:48.972000+00:00,16,1,1244,0,4085,9590,0,0
0,2024-09-01 12:09:49.213000+00:00,16,1,1244,0,3992,9590,0,0
0,2024-09-01 12:09:49.373000+00:00,16,1,1244,0,4058,9590,0,0
0,2024-09-01 12:09:49.693000+00:00,16,1,1244,0,3964,9590,0,0
0,2024-09-01 12:09:49.973000+00:00,16,1,1244,0,3994,9590,0,0
0,2024-09-01 12:09:50.333000+00:00,16,1,1244,0,4073,9590,0,0
0,2024-09-01 12:09:50.573000+00:00,16,1,1244,0,4072,9590,0,0
0,2024-09-01 12:09:50.853000+00:00,16,1,1244,0,4004,9590,0,0
0,2024-09-01 12:09:51.053000+00:00,16,1,1244,0,3937,9590,0,0
0,2024-09-01 12:09:51.333000+00:00,16,1,1244,0,4005,9590,0,0
0,2024-09-01 12:09:51.613000+00:00,16,1,1244,0,3961,9590,0,0
0,2024-09-01 12:09:51.813000+00:00,16,1,1244,0,3927,9590,0,0
0,2024-09-01 12:09:52.013000+00:00,16,1,1244,0,4005,9590,0,0
0,2024-09-01 12:09:52.253000+00:00,16,1,1244,0,4033,9590,0,0
0,2024-09-01 12:09:52.493000+00:00,16,1,1244,0,4017,9590,0,0
0,2024-09-01 12:09:52.933000+00:00,16,1,1244,0,3974,9590,0,0
0,2024-09-01 12:09:53.133000+00:00,16,1,1244,0,3952,9590,0,0
0,2024-09-01 12:09:53.292000+00:00,16,1,1244,0,4043,9590,0,0
0,2024-09-01 12:09:53.532000+00:00,16,1,1244,0,3967,9590,0,0
0,2024-09-01 12:09:53.812000+00:00,16,1,1244,0,4017,9590,0,0
0,2024-09-01 12:09:54.132000+00:00,16,1,1244,0,3969,9590,0,0
0,2024-09-01 12:09:54.332000+00:00,16,1,1244,0,4108,9590,0,0
0,2024-09-01 12:09:54.572000+00:00,16,1,1244,0,3992,9590,0,0
0,2024-09-01 12:09:54.932000+00:00,16,1,1244,0,4014,9590,0,0
0,2024-09-01 12:09:55.212000+00:00,16,1,1244,0,3957,9590,0,0
0,2024-09-01 12:09:55.452000+00:00,16,1,1244,0,4022,9590,0,0
0,2024-09-01 12:09:55.693000+00:00,16,1,1244,0,3971,9590,0,0
0,2024-09-01 12:09:56.173000+00:00,16,1,1244,0,3949,9590,0,0
0,2024-09-01 12:09:56.333000+00:00,16,1,1244,0,4031,9590,0,0
0,2024-09-01 12:09:56.493000+00:00,16,1,1244,0,3932,9590,0,0
0,2024-09-01 12:09:56.813000+00:00,16,1,1244,0,4035,9590,0,0
0,2024-09-01 12:09:56.973000+00:00,16,1,1244,0,3881,9590,0,0
0,2024-09-01 12:09:57.373000+00:00,16,1,1244,0,4116,9590,0,0
0,2024-09-01 12:09:57.613000+00:00,16,1,1244,0,4142,9590,0,0
0,2024-09-01 12:09:57.773000+00:00,16,1,1244,0,4096,9590,0,0
0,2024-09-01 12:09:58.013000+00:00,16,1,1244,0,4065,9590,0,0
0,2024-09-01 12:09:58.253000+00:00,16,1,1244,0,4099,9590,0,0
0,2024-09-01 12:09:58.453000+00:00,16,1,1244,0,4072,9590,0,0
0,2024-09-01 12:09:58.773000+00:00,16,1,1244,0,4057,9590,0,0
0,2024-09-01 12:09:58.973000+00:00,16,1,1244,0,4049,9590,0,0
0,2024-09-01 12:09:59.293000+00:00,16,1,1244,0,4067,9590,0,0
0,2024-09-01 12:09:59.533000+00:00,16,1,1244,0,4046,9590,0,0
0,2024-09-01 12:09:59.733000+00:00,16,1,1244,0,4048,9590,0,0
0,2024-09-01 12:10:00.012000+00:00,16,1,1244,0,4050,9590,0,0
0,2024-09-01 12:10:00.212000+00:00,16,1,1244,0,4058,9590,0,0
0,2024-09-01 12:10:00.492000+00:00,16,1,1244,0,4074,9590,0,0
0,2024-09-01 12:10:00.812000+00:00,16,1,1244,0,4051,9590,0,0
0,2024-09-01 12:10:01.172000+00:00,16,1,1244,0,4042,9590,0,0
0,2024-09-01 12:10:01.372000+00:00,16,1,1244,0,4047,9590,0,0
0,2024-09-01 12:10:01.732000+00:00,16,1,1244,0,4057,9590,0,0
0,2024-09-01 12:10:02.092000+00:00,16,1,1244,0,4042,9590,0,0
0,2024-09-01 12:10:02.333000+00:00,16,1,1244,0,4035,9590,0,0
0,2024-09-01 12:10:02.493000+00:00,16,1,1244,0,4042,9590,0,0
0,2024-09-01 12:10:02.733000+00:00,16,1,1244,0,4046,9590,0,0
0,2024-09-01 12:10:02.893000+00:00,16,1,1244,0,4065,9590,0,0
0,2024-09-01 12:10:03.253000+00:00,16,1,1244,0,4051,9590,0,0
0,2024-09-01 12:10:03.453000+00:00,16,1,1244,0,4035,9590,0,0
0,2024-09-01 12:10:03.653000+00:00,16,1,1244,0,4039,9590,0,0
0,2024-09-01 12:10:04.013000+00:00,16,1,1244,0,4031,9590,0,0
0,2024-09-01 12:10:04.213000+00:00,16,1,1244,0,4037,9590,0,0
0,2024-09-01 12:10:04.493000+00:00,16,1,1244,0,4037,9590,0,0
0,2024-09-01 12:10:04.773000+00:00,16,1,1244,0,4008,9590,0,0
0,2024-09-01 12:10:04.933000+00:00,16,1,1244,0,4020,9590,0,0
0,2024-09-01 12:10:05.253000+00:00,16,1,1244,0,4018,9590,0,0
0,2024-09-01 12:10:05.493000+00:00,16,1,1244,0,4005,9590,0,0
0,2024-09-01 12:10:05.693000+00:00,16,1,1244,0,3991,9590,0,0
0,2024-09-01 12:10:05.893000+00:00,16,1,1244,0,3984,9590,0,0
0,2024-09-01 12:10:06.253000+00:00,16,1,1244,0,3993,9590,0,0
0,2024-09-01 12:10:06.413000+00:00,16,1,1244,0,3998,9590,0,0
0,2024-09-01 12:10:06.653000+00:00,16,1,1244,0,3998,9590,0,0
0,2024-09-01 12:10:06.892000+00:00,16,1,1244,0,4024,9590,0,0
0,2024-09-01 12:10:07.172000+00:00,16,1,1244,0,4035,9590,0,0
0,2024-09-01 12:10:07.372000+00:00,16,1,1244,0,4037,9590,0,0
0,2024-09-01 12:10:07.572000+00:00,16,1,1244,0,4044,9590,0,0
0,2024-09-01 12:10:07.812000+00:00,16,1,1244,0,4060,9590,0,0
0,2024-09-01 12:10:08.012000+00:00,16,1,1244,0,4017,9590,0,0
0,2024-09-01 12:10:08.332000+00:00,16,1,1244,0,3992,9590,0,0
0,2024-09-01 12:10:08.652000+00:00,16,1,1244,0,3991,9590,0,0
0,2024-09-01 12:10:08.813000+00:00,16,1,1244,0,3989,9590,0,0
0,2024-09-01 12:10:08.973000+00:00,16,1,1244,0,4000,9590,0,0
0,2024-09-01 12:10:09.173000+00:00,16,1,1244,0,3993,9590,0,0
0,2024-09-01 12:10:09.333000+00:00,16,1,1244,0,4001,9590,0,0
0,2024-09-01 12:10:09.653000+00:00,16,1,1244,0,4021,9590,0,0
0,2024-09-01 12:10:09.853000+00:00,16,1,1244,0,3982,9590,0,0
0,2024-09-01 12:10:10.013000+00:00,16,1,1244,0,3993,9590,0,0
0,2024-09-01 12:10:10.213000+00:00,16,1,1244,0,4022,9590,0,0
0,2024-09-01 12:10:10.653000+00:00,16,1,1244,0,4029,9590,0,0
0,2024-09-01 12:10:10.933000+00:00,16,1,1244,0,4031,9590,0,0
0,2024-09-01 12:10:11.173000+00:00,16,1,1244,0,4001,9590,0,0
0,2024-09-01 12:10:11.493000+00:00,16,1,1244,0,4010,9590,0,0
0,2024-09-01 12:10:11.813000+00:00,16,1,1244,0,4015,9590,0,0
0,2024-09-01 12:10:12.173000+00:00,16,1,1244,0,3985,9590,0,0
0,2024-09-01 12:10:12.373000+00:00,16,1,1244,0,3989,9590,0,0
0,2024-09-01 12:10:12.613000+00:00,16,1,1244,0,3982,9590,0,0
0,2024-09-01 12:10:12.773000+00:00,16,1,1244,0,3983,9590,0,0
0,2024-09-01 12:10:13.133000+00:00,16,1,1244,0,3988,9590,0,0
0,2024-09-01 12:10:13.452000+00:00,16,1,1244,0,3973,9590,0,0
0,2024-09-01 12:10:13.612000+00:00,16,1,1244,0,3989,9590,0,0
0,2024-09-01 12:10:13.852000+00:00,16,1,1244,0,3996,9590,0,0
0,2024-09-01 12:10:14.092000+00:00,16,1,1244,0,4031,9590,0,0
0,2024-09-01 12:10:14.252000+00:00,16,1,1244,0,4022,9590,0,0
0,2024-09-01 12:10:14.572000+00:00,16,1,1244,0,3970,9590,0,0
0,2024-09-01 12:10:14.892000+00:00,16,1,1244,0,3976,9590,0,0
0,2024-09-01 12:10:15.132000+00:00,16,1,1244,0,3984,9590,0,0
0,2024-09-01 12:10:15.372000+00:00,16,1,1244,0,3978,9590,0,0
0,2024-09-01 12:10:15.773000+00:00,16,1,1244,0,3986,9590,0,0
0,2024-09-01 12:10:15.933000+00:00,16,1,1244,0,3970,9590,0,0
0,2024-09-01 12:10:16.213000+00:00,16,1,1244,0,3966,9590,0,0
0,2024-09-01 12:10:16.453000+00:00,16,1,1244,0,3965,9590,0,0
0,2024-09-01 12:10:16.693000+00:00,16,1,1244,0,3967,9590,0,0
0,2024-09-01 12:10:16.973000+00:00,16,1,1244,0,3979,9590,0,0
0,2024-09-01 12:10:17.253000+00:00,16,1,1244,0,4002,9590,0,0
0,2024-09-01 12:10:17.413000+00:00,16,1,1244,0,4002,9590,0,0
0,2024-09-01 12:10:17.733000+00:00,16,1,1244,0,3976,9590,0,0
0,2024-09-01 12:10:18.013000+00:00,16,1,1244,0,3986,9590,0,0
0,2024-09-01 12:10:18.373000+00:00,16,1,1244,0,3987,9590,0,0
0,2024-09-01 12:10:18.533000+00:00,16,1,1244,0,3995,9590,0,0
0,2024-09-01 12:10:18.973000+00:00,16,1,1244,0,3973,9590,0,0
0,2024-09-01 12:10:19.173000+00:00,16,1,1244,0,3965,9590,0,0
0,2024-09-01 12:10:19.373000+00:00,16,1,1244,0,3959,9590,0,0
0,2024-09-01 12:10:19.653000+00:00,16,1,1244,0,3960,9590,0,0
0,2024-09-01 12:10:19.893000+00:00,16,1,1244,0,4346,9590,0,0
0,2024-09-01 12:10:20.172000+00:00,16,1,1244,0,4346,9590,0,0
0,2024-09-01 12:10:20.652000+00:00,16,1,1244,0,3825,9590,0,0
0,2024-09-01 12:10:20.892000+00:00,16,1,1244,0,3920,9590,0,0
0,2024-09-01 12:10:21.172000+00:00,16,1,1244,0,4049,9590,0,0
0,2024-09-01 12:10:21.332000+00:00,16,1,1244,0,3981,9590,0,0
0,2024-09-01 12:10:21.612000+00:00,16,1,1244,0,3953,9590,0,0
0,2024-09-01 12:10:21.772000+00:00,16,1,1244,0,3980,9590,0,0
0,2024-09-01 12:10:22.093000+00:00,16,1,1244,0,3934,9590,0,0
0,2024-09-01 12:10:22.533000+00:00,16,1,1244,0,3965,9590,0,0
0,2024-09-01 12:10:22.893000+00:00,16,1,1244,0,3931,9590,0,0
0,2024-09-01 12:10:23.213000+00:00,16,1,1244,0,4024,9590,0,0
0,2024-09-01 12:10:23.493000+00:00,16,1,1244,0,3974,9590,0,0
0,2024-09-01 12:10:23.893000+00:00,16,1,1244,0,3943,9590,0,0
0,2024-09-01 12:10:24.133000+00:00,16,1,1244,0,4008,9590,0,0
0,2024-09-01 12:10:24.333000+00:00,16,1,1244,0,3961,9590,0,0
0,2024-09-01 12:10:24.573000+00:00,16,1,1244,0,4071,9590,0,0
0,2024-09-01 12:10:24.813000+00:00,16,1,1244,0,3944,9590,0,0
0,2024-09-01 12:10:24.973000+00:00,16,1,1244,0,4023,9590,0,0
0,2024-09-01 12:10:25.293000+00:00,16,1,1244,0,4049,9590,0,0
0,2024-09-01 12:10:25.613000+00:00,16,1,1244,0,4030,9590,0,0
0,2024-09-01 12:10:25.973000+00:00,16,1,1244,0,4029,9590,0,0
0,2024-09-01 12:10:26.253000+00:00,16,1,1244,0,3378,9590,0,0
0,2024-09-01 12:10:26.613000+00:00,16,1,1244,0,1990,9590,0,0
0,2024-09-01 12:10:27.052000+00:00,16,1,1244,0,1990,9590,0,0
0,2024-09-01 12:10:27.252000+00:00,16,1,1244,0,1990,9590,0,0
104,2024-09-01 12:10:27.612000+00:00,16,1,1244,0,1990,9590,0,104
104,2024-09-01 12:10:27.852000+00:00,16,1,1244,0,1990,9590,0,104
104,2024-09-01 12:10:28.052000+00:00,16,1,1244,0,1990,9590,0,104
104,2024-09-01 12:10:28.212000+00:00,16,1,1244,0,1990,9590,0,104
104,2024-09-01 12:10:28.372000+00:00,16,1,1244,0,1990,9590,0,104
104,2024-09-01 12:10:28.573000+00:00,16,1,1244,0,1990,9590,0,104
